=== Object Detection Log ===
[2025-12-08 18:03:32] Frame 00770 | DETECT=False | HOLD=True(3) | x=580,y=421,w=43,h=46 | area%=0.60 | elong=1.07 | fill=0.48 | elapsed=3.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:32] Frame 00771 | DETECT=False | HOLD=True(2) | x=576,y=426,w=47,h=41 | area%=0.58 | elong=1.15 | fill=0.47 | elapsed=3.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:32] Frame 00772 | DETECT=False | HOLD=True(1) | x=577,y=422,w=46,h=45 | area%=0.63 | elong=1.02 | fill=0.47 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:32] Frame 00773 | DETECT=False | HOLD=False(0) | x=578,y=426,w=45,h=41 | area%=0.67 | elong=1.10 | fill=0.56 | elapsed=6.6ms | angle: 1.473556637763977 | Angle_log: <LOG> max_angle: 178.49998474121094 min_angle: 0.75 taken_angle: 84.42857 | Turn: Left
[2025-12-08 18:03:32] Frame 00774 | DETECT=False | HOLD=False(0) | x=574,y=428,w=49,h=39 | area%=0.69 | elong=1.26 | fill=0.56 | elapsed=5.5ms | angle: 1.473556637763977 | Angle_log: <LOG> max_angle: 178.0 min_angle: 0.9999999403953552 taken_angle: 84.42857 | Turn: Left
[2025-12-08 18:03:32] Frame 00775 | DETECT=False | HOLD=False(0) | x=569,y=426,w=54,h=41 | area%=0.63 | elong=1.32 | fill=0.44 | elapsed=3.4ms | angle: 1.4760500192642212 | Angle_log: <LOG> max_angle: 177.66665649414062 min_angle: 1.1999999284744263 taken_angle: 84.571434 | Turn: Left
[2025-12-08 18:03:32] Frame 00776 | DETECT=False | HOLD=False(0) | x=560,y=407,w=63,h=60 | area%=1.27 | elong=1.05 | fill=0.52 | elapsed=4.7ms | angle: 1.4966198205947876 | Angle_log: <LOG> max_angle: 178.19998168945312 min_angle: 0.6666666269302368 taken_angle: 85.74999 | Turn: Pass
[2025-12-08 18:03:32] Frame 00777 | DETECT=False | HOLD=False(0) | x=550,y=389,w=73,h=78 | area%=1.82 | elong=1.07 | fill=0.50 | elapsed=2.7ms | angle: 1.5329807996749878 | Angle_log: <LOG> max_angle: 177.3999786376953 min_angle: 0.75 taken_angle: 87.83333 | Turn: Pass
[2025-12-08 18:03:32] Frame 00778 | DETECT=False | HOLD=False(0) | x=547,y=395,w=76,h=72 | area%=1.77 | elong=1.06 | fill=0.50 | elapsed=2.4ms | angle: 1.561099886894226 | Angle_log: <LOG> max_angle: 177.5 min_angle: 0.6666666269302368 taken_angle: 89.44443 | Turn: Pass
[2025-12-08 18:03:32] Frame 00779 | DETECT=False | HOLD=False(0) | x=551,y=391,w=72,h=76 | area%=1.72 | elong=1.06 | fill=0.49 | elapsed=5.0ms | angle: 1.5926127433776855 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.4999999701976776 taken_angle: 91.249985 | Turn: Pass
[2025-12-08 18:03:32] Frame 00780 | DETECT=False | HOLD=False(0) | x=560,y=414,w=63,h=53 | area%=1.10 | elong=1.19 | fill=0.51 | elapsed=0.9ms | angle: 1.5454890727996826 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 88.549995 | Turn: Pass
[2025-12-08 18:03:32] Frame 00781 | DETECT=False | HOLD=False(0) | x=579,y=428,w=44,h=39 | area%=0.52 | elong=1.13 | fill=0.47 | elapsed=2.2ms | angle: 1.5588544607162476 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.3333333134651184 taken_angle: 89.31577 | Turn: Pass
[2025-12-08 18:03:32] Frame 00782 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.2ms | angle: 1.564513087272644 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.7999999523162842 taken_angle: 89.63999 | Turn: Pass
[2025-12-08 18:03:32] Frame 00783 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=8.2ms | angle: 1.5766141414642334 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.6666666269302368 taken_angle: 90.33333 | Turn: Pass
[2025-12-08 18:03:32] Frame 00784 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.9ms | angle: 1.5864125490188599 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 90.89474 | Turn: Pass
[2025-12-08 18:03:32] Frame 00785 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.1ms | angle: 1.5882495641708374 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 90.99999 | Turn: Pass
[2025-12-08 18:03:32] Frame 00786 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: 1.5666897296905518 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.6666666269302368 taken_angle: 89.7647 | Turn: Pass
[2025-12-08 18:03:32] Frame 00787 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: 1.5707963705062866 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 90.0 | Turn: Pass
[2025-12-08 18:03:32] Frame 00788 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=1.0ms | angle: 1.5620696544647217 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: 89.49999 | Turn: Pass
[2025-12-08 18:03:32] Frame 00789 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.4ms | angle: 1.6057027578353882 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 91.999985 | Turn: Pass
[2025-12-08 18:03:33] Frame 00790 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.1ms | angle: 1.6122477054595947 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 92.374985 | Turn: Pass
[2025-12-08 18:03:33] Frame 00791 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: 1.6173385381698608 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 92.666664 | Turn: Pass
[2025-12-08 18:03:33] Frame 00792 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.1ms | angle: 1.5940672159194946 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 91.33332 | Turn: Pass
[2025-12-08 18:03:33] Frame 00793 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.7ms | angle: 1.630913257598877 | Angle_log: <LOG> max_angle: 178.66665649414062 min_angle: 0.6666666269302368 taken_angle: 93.44444 | Turn: Pass
[2025-12-08 18:03:33] Frame 00794 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.7ms | angle: 1.623156189918518 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: 92.99999 | Turn: Pass
[2025-12-08 18:03:33] Frame 00795 | DETECT=False | HOLD=False(0) | x=20,y=422,w=51,h=45 | area%=0.63 | elong=1.13 | fill=0.43 | elapsed=2.2ms | angle: 1.675516128540039 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 96.0 | Turn: Right
[2025-12-08 18:03:33] Frame 00796 | DETECT=False | HOLD=False(0) | x=20,y=417,w=61,h=50 | area%=0.82 | elong=1.22 | fill=0.42 | elapsed=2.5ms | angle: 1.672025442123413 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 95.799995 | Turn: Right
[2025-12-08 18:03:33] Frame 00797 | DETECT=False | HOLD=False(0) | x=20,y=412,w=67,h=55 | area%=1.17 | elong=1.22 | fill=0.49 | elapsed=4.1ms | angle: 1.6999505758285522 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 97.39999 | Turn: Right
[2025-12-08 18:03:33] Frame 00798 | DETECT=True | HOLD=True(20) | x=20,y=381,w=110,h=86 | area%=2.92 | elong=1.28 | fill=0.48 | elapsed=3.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00799 | DETECT=False | HOLD=True(19) | x=20,y=398,w=81,h=69 | area%=1.68 | elong=1.17 | fill=0.47 | elapsed=2.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00800 | DETECT=False | HOLD=True(18) | x=20,y=395,w=82,h=72 | area%=1.72 | elong=1.14 | fill=0.45 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00801 | DETECT=False | HOLD=True(17) | x=20,y=393,w=81,h=74 | area%=1.85 | elong=1.09 | fill=0.48 | elapsed=3.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00802 | DETECT=False | HOLD=True(16) | x=20,y=396,w=83,h=71 | area%=1.87 | elong=1.17 | fill=0.49 | elapsed=3.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00803 | DETECT=False | HOLD=True(15) | x=20,y=381,w=81,h=86 | area%=1.95 | elong=1.06 | fill=0.43 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00804 | DETECT=False | HOLD=True(14) | x=20,y=376,w=85,h=91 | area%=2.16 | elong=1.07 | fill=0.43 | elapsed=4.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00805 | DETECT=False | HOLD=True(13) | x=20,y=379,w=84,h=88 | area%=2.11 | elong=1.05 | fill=0.44 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00806 | DETECT=False | HOLD=True(12) | x=20,y=379,w=84,h=88 | area%=2.11 | elong=1.05 | fill=0.44 | elapsed=3.5ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00807 | DETECT=False | HOLD=True(11) | x=20,y=377,w=81,h=90 | area%=2.15 | elong=1.11 | fill=0.46 | elapsed=2.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00808 | DETECT=False | HOLD=True(10) | x=20,y=379,w=90,h=88 | area%=2.14 | elong=1.02 | fill=0.42 | elapsed=3.5ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00809 | DETECT=False | HOLD=True(9) | x=20,y=379,w=84,h=88 | area%=2.05 | elong=1.05 | fill=0.43 | elapsed=3.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00810 | DETECT=False | HOLD=True(8) | x=20,y=370,w=79,h=97 | area%=2.02 | elong=1.23 | fill=0.41 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00811 | DETECT=False | HOLD=True(7) | x=20,y=376,w=66,h=91 | area%=1.88 | elong=1.38 | fill=0.49 | elapsed=6.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00812 | DETECT=False | HOLD=True(6) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00813 | DETECT=False | HOLD=True(5) | x=20,y=381,w=62,h=86 | area%=1.66 | elong=1.39 | fill=0.48 | elapsed=3.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00814 | DETECT=False | HOLD=True(4) | x=20,y=381,w=62,h=86 | area%=1.66 | elong=1.39 | fill=0.48 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00815 | DETECT=False | HOLD=True(3) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00816 | DETECT=False | HOLD=True(2) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00817 | DETECT=False | HOLD=True(1) | x=20,y=395,w=57,h=72 | area%=1.28 | elong=1.26 | fill=0.49 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:33] Frame 00818 | DETECT=False | HOLD=False(0) | x=20,y=402,w=50,h=65 | area%=1.06 | elong=1.30 | fill=0.51 | elapsed=1.0ms | angle: 1.5660362243652344 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 89.727264 | Turn: Pass
[2025-12-08 18:03:33] Frame 00819 | DETECT=False | HOLD=False(0) | x=20,y=409,w=49,h=58 | area%=1.03 | elong=1.18 | fill=0.56 | elapsed=2.0ms | angle: 1.5566673278808594 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 89.19046 | Turn: Pass
[2025-12-08 18:03:33] Frame 00820 | DETECT=False | HOLD=False(0) | x=20,y=412,w=47,h=55 | area%=0.95 | elong=1.17 | fill=0.57 | elapsed=3.7ms | angle: 1.585564374923706 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.6666666269302368 taken_angle: 90.846146 | Turn: Pass
[2025-12-08 18:03:34] Frame 00821 | DETECT=False | HOLD=False(0) | x=20,y=419,w=47,h=48 | area%=0.86 | elong=1.02 | fill=0.60 | elapsed=4.7ms | angle: 1.5757828950881958 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.0 taken_angle: 90.285706 | Turn: Pass
[2025-12-08 18:03:34] Frame 00822 | DETECT=False | HOLD=False(0) | x=20,y=431,w=43,h=36 | area%=0.51 | elong=1.19 | fill=0.51 | elapsed=2.1ms | angle: 1.5882495641708374 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: 90.99999 | Turn: Pass
[2025-12-08 18:03:34] Frame 00823 | DETECT=False | HOLD=False(0) | x=20,y=436,w=35,h=31 | area%=0.40 | elong=1.13 | fill=0.58 | elapsed=2.0ms | angle: 1.5424346923828125 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 88.37499 | Turn: Pass
[2025-12-08 18:03:34] Frame 00824 | DETECT=False | HOLD=False(0) | x=20,y=422,w=35,h=45 | area%=0.40 | elong=1.29 | fill=0.40 | elapsed=0.0ms | angle: 1.5489797592163086 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 88.75 | Turn: Pass
[2025-12-08 18:03:34] Frame 00825 | DETECT=False | HOLD=False(0) | x=20,y=426,w=32,h=41 | area%=0.37 | elong=1.28 | fill=0.44 | elapsed=1.0ms | angle: 1.535889744758606 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.6666666269302368 taken_angle: 87.99999 | Turn: Pass
[2025-12-08 18:03:34] Frame 00826 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.5ms | angle: 1.5358896255493164 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 87.999985 | Turn: Pass
[2025-12-08 18:03:34] Frame 00827 | DETECT=False | HOLD=False(0) | x=20,y=428,w=35,h=39 | area%=0.35 | elong=1.11 | fill=0.40 | elapsed=5.5ms | angle: 1.5466301441192627 | Angle_log: <LOG> max_angle: 178.66665649414062 min_angle: 0.6666666269302368 taken_angle: 88.61537 | Turn: Pass
[2025-12-08 18:03:34] Frame 00828 | DETECT=False | HOLD=False(0) | x=20,y=424,w=33,h=43 | area%=0.40 | elong=1.30 | fill=0.44 | elapsed=3.2ms | angle: 1.5411255359649658 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.6666666269302368 taken_angle: 88.29999 | Turn: Pass
[2025-12-08 18:03:34] Frame 00829 | DETECT=False | HOLD=False(0) | x=20,y=424,w=34,h=43 | area%=0.42 | elong=1.26 | fill=0.44 | elapsed=5.5ms | angle: 1.548582911491394 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: 88.72726 | Turn: Pass
[2025-12-08 18:03:34] Frame 00830 | DETECT=False | HOLD=False(0) | x=20,y=421,w=37,h=46 | area%=0.47 | elong=1.24 | fill=0.43 | elapsed=3.5ms | angle: 1.5882495641708374 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 90.99999 | Turn: Pass
[2025-12-08 18:03:34] Frame 00831 | DETECT=False | HOLD=False(0) | x=20,y=436,w=35,h=31 | area%=0.38 | elong=1.13 | fill=0.55 | elapsed=3.1ms | angle: 1.5446162223815918 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.7999999523162842 taken_angle: 88.499985 | Turn: Pass
[2025-12-08 18:03:34] Frame 00832 | DETECT=False | HOLD=False(0) | x=20,y=419,w=35,h=48 | area%=0.43 | elong=1.37 | fill=0.40 | elapsed=3.4ms | angle: 1.5504341125488281 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.4999999701976776 taken_angle: 88.83333 | Turn: Pass
[2025-12-08 18:03:34] Frame 00833 | DETECT=False | HOLD=False(0) | x=20,y=417,w=36,h=50 | area%=0.49 | elong=1.39 | fill=0.43 | elapsed=4.0ms | angle: 1.5707963705062866 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: 90.0 | Turn: Pass
[2025-12-08 18:03:34] Frame 00834 | DETECT=False | HOLD=False(0) | x=20,y=433,w=37,h=34 | area%=0.48 | elong=1.09 | fill=0.59 | elapsed=2.1ms | angle: 1.570796251296997 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: 89.99999 | Turn: Pass
[2025-12-08 18:03:34] Frame 00835 | DETECT=False | HOLD=False(0) | x=20,y=431,w=38,h=36 | area%=0.49 | elong=1.06 | fill=0.56 | elapsed=4.8ms | angle: 1.5628628730773926 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.6666666269302368 taken_angle: 89.54544 | Turn: Pass
[2025-12-08 18:03:34] Frame 00836 | DETECT=False | HOLD=False(0) | x=20,y=433,w=38,h=34 | area%=0.48 | elong=1.12 | fill=0.58 | elapsed=5.2ms | angle: 1.5628628730773926 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: 89.54544 | Turn: Pass
[2025-12-08 18:03:34] Frame 00837 | DETECT=False | HOLD=False(0) | x=20,y=434,w=38,h=33 | area%=0.44 | elong=1.15 | fill=0.54 | elapsed=4.0ms | angle: 1.5694537162780762 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 89.92307 | Turn: Pass
[2025-12-08 18:03:34] Frame 00838 | DETECT=False | HOLD=False(0) | x=20,y=422,w=38,h=45 | area%=0.47 | elong=1.18 | fill=0.43 | elapsed=3.4ms | angle: 1.5673054456710815 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: 89.79998 | Turn: Pass
[2025-12-08 18:03:34] Frame 00839 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.5ms | angle: 1.5667685270309448 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 89.76922 | Turn: Pass
[2025-12-08 18:03:34] Frame 00840 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=1.0ms | angle: 1.5642513036727905 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 89.62499 | Turn: Pass
[2025-12-08 18:03:34] Frame 00841 | DETECT=False | HOLD=False(0) | x=20,y=415,w=40,h=52 | area%=0.55 | elong=1.30 | fill=0.41 | elapsed=1.9ms | angle: 1.5628628730773926 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 89.54544 | Turn: Pass
[2025-12-08 18:03:34] Frame 00842 | DETECT=False | HOLD=False(0) | x=20,y=440,w=33,h=27 | area%=0.33 | elong=1.22 | fill=0.57 | elapsed=3.2ms | angle: 1.568856954574585 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.6666666269302368 taken_angle: 89.88888 | Turn: Pass
[2025-12-08 18:03:34] Frame 00843 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.8ms | angle: 1.5751595497131348 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 90.24999 | Turn: Pass
[2025-12-08 18:03:34] Frame 00844 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.0ms | angle: 1.5751595497131348 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 90.24999 | Turn: Pass
[2025-12-08 18:03:34] Frame 00845 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: 1.5739696025848389 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 90.18181 | Turn: Pass
[2025-12-08 18:03:34] Frame 00846 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.3ms | angle: 1.56705641746521 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: 89.78571 | Turn: Pass
[2025-12-08 18:03:34] Frame 00847 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: 1.5819029808044434 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 90.63636 | Turn: Pass
[2025-12-08 18:03:34] Frame 00848 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.2ms | angle: 1.5777775049209595 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.0 taken_angle: 90.39999 | Turn: Pass
[2025-12-08 18:03:34] Frame 00849 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.3ms | angle: 1.5865042209625244 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: 90.899994 | Turn: Pass
[2025-12-08 18:03:35] Frame 00850 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.9ms | angle: 1.5871586799621582 | Angle_log: <LOG> max_angle: 178.66665649414062 min_angle: 0.6666666269302368 taken_angle: 90.93749 | Turn: Pass
[2025-12-08 18:03:35] Frame 00851 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.2ms | angle: 1.5504341125488281 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 88.83333 | Turn: Pass
[2025-12-08 18:03:35] Frame 00852 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=7.0ms | angle: 1.5504341125488281 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 88.83333 | Turn: Pass
[2025-12-08 18:03:35] Frame 00853 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.9ms | angle: 1.5684162378311157 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: 89.863625 | Turn: Pass
[2025-12-08 18:03:35] Frame 00854 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: 1.5481069087982178 | Angle_log: <LOG> max_angle: 178.66665649414062 min_angle: 0.0 taken_angle: 88.69999 | Turn: Pass
[2025-12-08 18:03:35] Frame 00855 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.0ms | angle: 1.5501697063446045 | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.9999999403953552 taken_angle: 88.81818 | Turn: Pass
[2025-12-08 18:03:35] Frame 00856 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.3ms | angle: 1.5677162408828735 | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: 89.82352 | Turn: Pass
